id,player_name
12023,Thomas Keller
12029,Daniel Batz
12067,Luca Raimund
12069,Junior Adamu
12070,Jordy Makengo
12072,Patric Pfeiffer
12090,Andreas Müller
12099,Frank Ronstadt
12108,Fabian Rüdlin
12134,Moritz-Broni Kwarteng
12226,Marcus Müller
12232,Kofi Amoako
12249,Fabio Torsiello
12250,Elias Baum
12254,Hendry Blank
12266,Samuel Bamba
12277,Samuele Di Benedetto
12308,Lovro Zvonarek
12348,Ole Pohlmann
12364,Chris Bedia
12372,David Jurásek
12373,Shio Fukuda
12406,Pep Biel
12430,Nnamdi Collins
12431,Isak Hansen-Aaröen
12432,Christian Kühlwetter
12469,Tim Drexler
12547,Joel Imasuen
12569,Marko Mladenovic
1513,Mauro Icardi
1955,Luca Toni
3848,Carlos Tévez
2014,Jérémy Menez
1612,Domenico Berardi
1888,Antonio Di Natale
1185,Iago Falque
1230,Fabio Quagliarella
1294,Paulo Dybala
1878,Miroslav Klose
1147,Cyril Théréau
1207,Marco Parolo
1315,Massimo Maccarone
1517,Antonio Candreva
1101,Luca Rigoni
1188,Maxi López
1468,Gregoire Defrel
1494,Mauricio Pinilla
1514,Éder
1879,Stefano Mauri
1187,Adem Ljajic
1213,Filip Djordjevic
1255,Francesco Totti
1426,Josip Ilicic
1518,Rodrigo Palacio
1580,Mattia Destro
1611,Franco Brienza
1984,Germán Denis
1104,Leonardo Pavoletti
1121,Giacomo Bonaventura
1313,Riccardo Saponara
1347,Sergio Pellissier
1381,Marek Hamsik
1406,Marco Sau
1418,Gonzalo Rodríguez
1434,Khouma Babacar
1472,Alessandro Matri
1800,Kamil Glik
1124,Keisuke Honda
1148,Duván Zapata
1186,Andrea Belotti
1384,Dries Mertens
1605,Diego Farias
1641,Andrea Bertolacci
1851,Juanito Gómez
1949,Fredy Guarín
1251,Radja Nainggolan
1291,Hernanes
1318,Manuel Pucciarelli
1394,Lorenzo Tonelli
1592,João Pedro
1812,Alejandro Rodriguez
1939,Antonio Cassano
2029,Maximiliano Moralez
4005,Pablo Daniel Osvaldo
1193,Lorenzo De Silvestri
1319,Levan Mchedlidze
1337,Riccardo Meggiorini
1361,Raffaele Palladino
1539,Diego Perotti
1552,Alberto Gilardino
1590,Luca Antonelli
1603,Simone Missiroli
1933,Danilo Avelar
3847,Andrea Pirlo
1180,Luca Rossettini
1183,Marco Benassi
1198,Josef Martínez
1205,Senad Lulic
1252,Stephan El Shaarawy
1271,Ivaylo Chochev
1300,Claudio Marchisio
1301,Daniele Rugani
1385,Omar El Kaddouri
1401,Panagiotis Tachtsidis
1442,Saphir Taïder
1567,Bruno Peres
1589,Lucas Biglia
1912,Paul-José M&#039;Poku
1938,Carlos Carbonero
2048,Antonio Nocerino
3396,Paolo De Ceglie
3928,Richmond Boakye
1119,Alessio Romagnoli
1140,Danilo
1182,Daniele Baselli
1196,Emiliano Moretti
1221,Jacopo Sala
1225,Edgar Barreto
1249,Daniele De Rossi
1309,Manuel Pasqual
1310,José Mauri
1338,Antonio Floro Flores
1339,Mariano Izco
1393,Lorenzo Insigne
1422,Borja Valero
1423,Matías Vecino
1438,Vasilis Torosidis
1446,Sergio Floccari
1452,Godfred Donsah
1463,Francesco Acerbi
1497,Ervin Zukanovic
1556,Guglielmo Stendardo
1562,Francesco Lodi
1579,Daniele Gastaldello
1604,Artur Ionita
1622,Matías Fernández
1816,Philippe Mexes
1838,Achraf Lazaar
1853,Vangelis Moras
1885,Tino Costa
1943,Gervinho
2011,Seydou Keita
3810,Francesco Tavano
3832,Massimo Coda
3833,Andi Lila
3856,Milan Djuric
3865,Davide Succi
3876,Ioannis Fetfatzidis
3885,José Basanta
3909,Giuseppe Biava
3936,Andrea Cossu
1096,Armando Izzo
1107,Santiago Gentiletti
1117,Andrea Poli
1141,Felipe
1149,Thomas Heurtaux
1150,Emmanuel Badu
1151,Emil Hallfredsson
1154,Stipe Perica
1171,Simone Pepe
1190,Joel Obi
1192,Afriyie Acquah
1194,Giuseppe Vives
1210,Keita
1232,Angelo Palombo
1248,Leandro Paredes
1267,Michel Morganella
1273,Mato Jajalo
1279,Roberto Vitiello
1296,Stefano Sturaro
1307,Andrea Costa
1312,Daniele Croce
1314,Guido Marilungo
1341,Ivan Radovanovic
1412,Daniele Dessena
1419,Davide Astori
1424,Federico Bernardeschi
1431,Sebastien De Maio
1435,Nenad Tomovic
1457,Luca Rizzo
1466,Francesco Magnanelli
1474,Alfred Duncan
1492,Jasmin Kurtic
1503,Giulio Migliaccio
1511,Marcelo Brozovic
1534,Giancarlo Gonzalez
1607,Franco Signorelli
1630,Giovanni Marchese
1802,Alexander Farnerud
1815,Alex
1824,Maicon
1877,Ogenyi Onazi
1895,Cristian Zaccardo
1911,Giampiero Pinzi
1940,Lazaros Christodoulopoulos
1959,Bosko Jankovic
1978,Rodrigo Aguirre
1985,Marcelo Estigarribia
2018,Amauri
3272,Mapou Yanga-Mbiwa
3360,Mounir Obbadi
3815,Gonzalo Bergessio
3826,Migjen Basha
3830,Cristóbal Jorquera
3838,Alessandro Lucarelli
3854,Emmanuel Cascione
3860,Zé Eduardo
3864,Stefano Lucchini
3869,Dejan Lazarevic
3870,Nemanja Vidic
3878,Alexandre Geijo
3896,Javier Saviola
3899,Mattia Valoti
3923,Ederson
3937,Daniele Conti
3958,Nico Pulzetti
3990,Luca Antonini
3995,Mounir El Hamdaoui
1093,Mattia Perin
1094,Nicolas Burdisso
1097,Edenilson
1099,Tomás Rincón
1100,Diego Laxalt
1112,Isaac Cofie
1113,Eugenio Lamanna
1118,Gabriel Paletta
1120,Mattia De Sciglio
1133,Cristian Zapata
1135,Ignazio Abate
1152,Lucas Evangelista
1158,Simone Scuffet
1160,Albano Bizzarri
1162,Hugo Campagnaro
1179,Leandro Castán
1184,Mirko Valdifiori
1195,Daniele Padelli
1197,Cesare Bovo
1200,Federico Marchetti
1201,Dusan Basta
1206,Danilo Cataldi
1222,Matías Silvestre
1224,Vasco Regini
1238,Luca Cigarini
1242,Luka Krajnc
1243,Davide Brivio
1246,Kostas Manolas
1247,Juan Jesus
1256,Kevin Strootman
1266,Sinisa Andjelkovic
1269,Alessandro Gazzi
1274,Andrea Rispoli
1285,Gianluigi Buffon
1286,Andrea Barzagli
1305,Lukasz Skorupski
1306,Vincent Laurini
1324,Federico Dimarco
1328,Stefano Sorrentino
1329,Fabrizio Cacciatore
1330,Alessandro Gamberini
1331,Dario Dainelli
1332,Massimo Gobbi
1334,Perparim Hetemaj
1336,Valter Birsa
1342,Nicolás Spolli
1344,Nicolas Frey
1346,Gennaro Sardo
1352,Aleandro Rosi
1356,Lorenzo Crisetig
1365,Djamel Mesbah
1375,Elseid Hysaj
1377,Nikola Maksimovic
1378,Ivan Strinic
1386,Piotr Zielinski
1387,Faouzi Ghoulam
1388,Rafael Cabral
1391,Christian Maggio
1392,Luigi Sepe
1396,Marco Storari
1400,Nicola Murru
1403,Simone Padoin
1405,Marco Borriello
1408,Marco Capuano
1409,Nicolò Barella
1410,Rafael
1416,Ciprian Tatarusanu
1458,Ibrahima Mbaye
1460,Andrea Consigli
1462,Paolo Cannavaro
1464,Federico Peluso
1467,Davide Biondini
1471,Lorenzo Pellegrini
1478,Marcello Gazzola
1479,Alberto Pomini
1481,Antonino Ragusa
1482,Luca Antei
1483,Etrit Berisha
1485,Andrea Masiello
1490,Boukary Dramé
1495,Abdoulay Konko
1499,Cristian Raimondi
1500,Leonardo Spinazzola
1501,Marco Sportiello
1502,Marco D&#039;Alessandro
1504,Alberto Grassi
1505,Samir Handanovic
1506,Yuto Nagatomo
1509,Davide Santon
1510,Gary Medel
1519,Juan Pablo Carrizo
1523,Danilo D&#039;Ambrosio
1525,Assane Demoya Gnoukouri
1527,Emanuele Terranova
1530,Andrea Coda
1532,Emiliano Viviano
1533,Dodô
1535,Accursio Bentivegna
1541,Stefan de Vrij
1542,Stefan Radu
1546,Federico Mattiello
1547,Pablo Armero
1550,Luca Ceppitelli
1557,Carlos Carmona
1558,Davide Bassi
1572,Bostjan Cesar
1573,Riccardo Montolivo
1574,Davide Calabria
1576,Giorgio Chiellini
1587,Kwadwo Asamoah
1597,Cristian Molinaro
1600,Jonathan Biabiany
1608,Salvador Ichazo
1609,Antonio Mirante
1610,Nicolò Cherubin
1625,Walter Bressan
1632,Francesco Renzetti
1639,Sebastiano Luperto
1792,Mário Rui
1797,Lorenzo Ariaudo
1813,Mattia Cassani
1821,Christian Abbiati
1825,Morgan De Sanctis
1827,Alessandro Longhi
1835,Enzo Maresca
1841,Pierluigi Gollini
1842,Eros Pisano
1843,Matteo Bianchetti
1844,Urby Emanuelson
1845,Pawel Wszolek
1849,Rômulo
1872,Raman Chibsah
1873,Nicola Leali
1880,Mauricio
1882,Edson Braafheid
1887,Iván Piris
1889,Giovanni Pasquale
1890,Maurizio Domizzi
1894,Simone Colombi
1909,Fabio Daprelà
1913,Matteo Brighi
1941,Mattia Vitale
1952,Leonardo Fontanesi
1956,Mohamed Fares
1968,Ricardo Bagadur
1974,Zeljko Brkic
1982,Anders Christiansen
1983,Gianpaolo Bellini
1989,Francesco Bardi
1990,Jeremy Broh
1996,Leandro Greco
2002,Francesco Bolzoni
2003,Antonio La Gumina
2019,Federico Bonazzoli
2021,Salih Ucan
2022,Samir Ujkani
2027,Andrea Lazzari
2030,Henrique
2034,Rafael Márquez
2038,Giuseppe Panico
2052,Simone Pontisso
2054,Igor Bubnjic
2056,Francesco Benussi
2810,Salvatore Bocchetti
3221,Pedro Mendes
3400,Lorik Cana
3444,Brayan Perea
3490,Thomas Mangani
3811,Joshua Brillante
3812,Michele Somma
3813,Luka Djordjevic
3816,Federico Balzaretti
3817,Ashley Cole
3818,Alassane Tambe
3819,Zakarya Bergdich
3821,Rolando Mandragora
3822,Luis Pedro Cavanda
3823,Cristian Ledesma
3824,Bruno Pereirinha
3825,Álvaro González
3831,Abdelkader Ghezzal
3835,Mirko Esposito
3836,Alessandro Iacobucci
3837,Fabiano Santacroce
3839,McDonald Mariga
3841,Simon Makienok
3842,Claudio Terzi
3843,Francesco Della Rocca
3845,João Silva
3849,Mariano Andújar
3850,Walter Gargano
3851,Federico Agliardi
3852,Gabriele Perico
3853,Daniele Capelli
3855,Giuseppe De Feudis
3857,Andrea Tabanelli
3858,Riccardo Cazzola
3859,Gaby Mudingayi
3861,Nicola Dalmonte
3862,Luigi Giorgi
3863,Massimo Volta
3866,Cesare Natali
3868,Paolo Bianco
3872,George Puscas
3875,Rubén Botta
3877,Nicola Pozzi
3879,Alexis Zapata
3880,Melker Hallberg
3882,Isaac Donkor
3884,Marco Marchionni
3886,David Pizarro
3889,Constantin Nica
3890,Daniele Galloppa
3891,Giuseppe Prestia
3893,Lukas Haraslin
3894,Alessandro Agostini
3895,Fernandinho
3897,Rafael Marques
3898,Gustavo Campanharo
3901,Guillermo Rodríguez
3904,Gian Filippo Felicioli
3905,Alessandro Mastalli
3906,Rolando Bianchi
3907,Giorgio Frezzolini
3908,Lorenzo Rosseti
3910,Cristiano Del Grosso
3912,Giandomenico Mesto
3913,Antonio Balzano
3914,Alejandro González
3915,Caio
3922,Diego Novaretti
3924,Hördur Bjorgvin Magnusson
3925,Gabriele Moncini
3927,Alessio Cragno
3929,Lionel Scaloni
3931,Vlada Avramov
3932,Ivan Martic
3933,Davide Di Molfetta
3938,Francesco Pisano
3948,Simone Rosso
3960,Salvatore Masiello
3961,Josef Husbauer
3964,Gaston Camara
3967,Michael Essien
3981,Simone Benedetti
3983,Jean-François Gillet
3985,Sebastian Giovinco
3986,Nicola Bellomo
3987,Lucas Souza
3988,Nenê
3989,Salvatore Molina
3992,Soufiane Bidaoui
3997,Antonio Mazzotta
3998,Luca Valzania
4000,Nicola Belmonte
4001,Stefan Ristovski
4002,Francesco Fedato
4003,Gianluca Sansone
4008,Franco Mussis
4009,Facundo Lescano
4010,Luca Garritano
4011,Manuel Coppola
4012,Davide Moro
4019,Marcelo Larrondo
4022,Granddi N&#039;Goyi
4024,Michu
4026,Paulo Barreto
4029,Tiberio Guarente
4031,Jonathan
1867,Federico Dionisi
1868,Daniel Ciofani
1473,Matteo Politano
1903,Kevin Lasagna
1127,Luiz Adriano
1284,Oscar Hiljemark
1451,Anthony Mounier
1866,Paolo Sammarco
1937,Fernando
1333,Lucas Castro
1335,Nicola Rigoni
1340,Roberto Inglese
1444,Blerim Dzemaili
1456,Federico Viviani
1581,Serge Gakpe
1860,Leonardo Blanchard
1905,Antonio Di Gaudio
1973,Lorenzo Lollo
1264,Edoardo Goldaniga
1289,Alex Sandro
1325,Marcel Büchel
1360,Diego Falcinelli
1440,Filip Helander
1487,Andrea Conti
1564,Ricardo Kishna
1846,Luca Siligardi
1865,Alessandro Frara
1899,Lorenzo Pasciuti
1907,Jerry Mbakogu
1960,Uros Djurdjevic
1963,Luca Paganini
1981,Matteo Mancosu
1156,Ali Adnan
1191,Arlind Ajeti
1311,Rade Krunic
1369,Marcello Trotta
1484,Rafael Toloi
1543,Sergej Milinkovic-Savic
1568,Felipe Melo
1643,Luca Marrone
1646,David Ivan
1840,Aljaz Struna
1861,Adriano Russo
1863,Oliver Kragl
1871,Danilo Soddimo
1876,Milan Bisevac
1896,Riccardo Gagliolo
1898,Stefano Sabelli
1900,Raffaele Bianco
1972,Gaetano Letizia
2047,Abdelhamid El Kaoutari
1103,Nicola Ninkovic
1105,Riccardo Fiamozzi
1106,Darko Lazovic
1111,Olivier Ntcham
1115,Goran Pandev
1116,Gianluigi Donnarumma
1122,Manuel Locatelli
1132,Gabriel
1165,Gastón Brugman
1168,Bryan Cristante
1204,Patric
1223,Milan Skriniar
1241,Pedro Pereira
1263,Josip Posavec
1265,Thiago Cionek
1281,Giuseppe Pezzella
1321,Alberto Pelagotti
1322,Raffaele Maiello
1323,Marco Zambelli
1326,Assane Diousse
1345,Andrea Seculin
1359,Aleksandar Tonev
1380,Amadou Diawara
1415,Luca Bittante
1432,Luca Lezzerini
1437,Ângelo Da Costa
1439,Domenico Maietta
1448,Erick Pulgar
1453,Marios Oikonomou
1454,Alex Ferrari
1475,Claud Adjapong
1480,Gianluca Pegolo
1496,Roberto Gagliardini
1536,Norbert Balogh
1553,Maurizio Pugliesi
1554,Uros Cosic
1559,Filippo Costa
1570,Rey Manaj
1596,Archimede Morleo
1599,Norbert Gyömbér
1602,Daniel Pavlovic
1633,Issa Cissokho
1793,Alessandro Piu
1795,Michele Camporese
1811,Andrés Ponce
1829,Fabio Della Giovanna
1839,Fabrizio Alastra
1848,Luca Checchin
1850,Dominik Furman
1854,Ferdinando Coppola
1855,Michelangelo Albertazzi
1858,Massimo Zappino
1859,Matteo Ciofani
1862,Roberto Crivello
1864,Mirko Gori
1869,Robert Gucher
1870,Massimiliano Carlini
1875,Vasiliy Pryima
1897,Emanuele Suagher
1901,Raphael Martinho
1902,Marco Crimi
1904,Filippo Porcari
1906,Matteo Fedele
1908,Vid Belec
1914,Aaron Mattia Tabacchi
1915,Kevin Constant
1917,Robert Acquafresca
1924,Diego Capel
1926,Boris Radunovic
1927,Berat Gjimshiti
1928,Gaetano Monachello
1944,William Vainqueur
1945,Marco Tumminello
1953,Karim Laribi
1954,Samuel Souprayen
1958,Mattia Zaccagni
1964,Davide Bertoncini
1967,Gilberto
1971,Simone Romagnoli
1975,Marquinho
1979,Filippo Falco
1980,Franco Zuculini
1994,Fabrizio Poli
1997,Andrea Favilli
2008,Lorenzo Di Livio
2010,Simone Edera
2020,Michele Rocca
2025,Matuzalém
2028,Ronaldo
2049,Kamil Wilczek
2055,Wallace Oliveira
4032,Luca Martinelli
5821,Alexander Merkel
1102,Giovanni Simeone
1272,Ilija Nestorovski
1170,Gianluca Caprari
1136,Gianluca Lapadula
1486,Mattia Caldara
1166,Ahmed Benali
1144,Seko Fofana
1469,Pietro Iemmello
1493,Andrea Petagna
1583,Arkadiusz Milik
1449,Federico Di Francesco
1531,Jean-Christophe Bahebeck
1354,Gianmarco Ferrari
1362,Simy
1363,Adrian Stoian
1407,Federico Melchiorri
1433,Federico Chiesa
1212,Alessandro Murgia
1404,Davide Di Gennaro
1470,Federico Ricci
1528,Andrea Nalini
4906,Alberto Cerri
1088,Gabriele Angella
1155,Andrija Balic
1169,Ledian Memushaj
1173,Alexandru Mitrita
1202,Wallace
1218,Cristiano Lombardi
1226,Karol Linetty
1268,Bruno Henrique
1270,Haitam Aleesami
1308,Giuseppe Bellusci
1343,Samuel Bastien
1364,Marcus Rohden
1370,Federico Ceccherini
1371,Mario Sampirisi
1397,Fabio Pisacane
1399,Bruno Alves
1447,Ladislav Krejci
1465,Stefano Sensi
1477,Luca Mazzitelli
1521,Gabriel
1571,Robert Muric
4914,Han Kwang Song
4924,Luca Crecco
4932,Pietro Pellegri
4937,Miha Zajc
4938,Mame Thiam
1098,Miguel Veloso
1114,Davide Biraschi
1128,Gustavo Gómez
1130,José Sosa
1143,Sven Kums
1161,Francesco Zampano
1163,Michele Fornasier
1172,Alessandro Crescenzi
1174,Dario Zuparic
1175,Vincenzo Fiorillo
1176,Alessandro Bruno
1177,Stefano Pettinari
1211,Franjo Prce
1216,Ivan Vargic
1220,Christian Puggioni
1237,Mirko Eramo
1258,Gerson
1276,Carlos Embalo
1278,Andrea Fulignati
1280,Simone Lo Faso
1283,Ouasim Bouy
1302,Emil Audero
1316,Frederic Veseli
1317,Andrés Tello
1327,Matheus Pereira
1348,Vittorio Parigini
1351,Alex Cordaz
1353,Claiton
1355,Bruno Martella
1357,Aniello Salzano
1358,Leonardo Capezzi
1366,Noe Dussenne
1367,Marco Festa
1368,Nicolò Fazzi
1372,Andrea Barberis
1398,Bartosz Salamon
1411,Gianni Munari
1413,Roberto Colombo
1414,Niccolò Giannetti
1420,Maximiliano Olivera
1427,Kevin Diks
1429,Hrvoje Milic
1443,Ádám Nagy
1476,Cristian Dell&#039;Orco
1498,Bryan Cabezas
1529,Davide Vitturini
1538,Samuel Gustafson
1549,Senna Miangue
1555,Bartlomiej Dragowski
1560,Leonel Vangioni
1563,Jordan Lukaku
1566,Mattia Aramu
1569,Valerio Verre
1575,Timo Letschert
1578,Luca Crosta
1582,Aleksandar Pesic
1585,Ewandro
1591,Giuseppe Cuomo
1595,Bastos
1623,Lamin Jallow
1624,Fabio Depaoli
1626,Nunzio Di Roberto
1627,Eddy Gnahore
1628,Pietro De Giorgio
1634,Alessandro Deiola
1645,Marko Pajac
1805,Rubinho
2031,Alessandro Rossi
3763,Cazim Suljic
3978,Marco Faraoni
4004,Mamadou Tounkara
4894,Trent Sainsbury
4895,Andrea Pinamonti
4902,Carlao
4903,Mamadou Coulibaly
4904,Adrián Cubas
4905,Hrvoje Milicevic
4907,Bartosz Bereszynski
4912,Paolo Faragò
4913,Roberto Biancu
4921,Giuseppe Borello
4922,Andrej Kotnik
4923,Boadu Maxwell Acosty
4925,Giorgio Spizzichino
4929,Orji Okwonkwo
4930,Bruno Petkovic
4933,Leonardo Morosini
4934,Andrea Beghetto
4935,Gennaro Ruggiero
4936,Stefan Silva
4939,Alessandro Bastoni
4941,Hans Hateboer
4942,Sofian Kiyine
4943,Emanuel Vignato
4951,Grigoris Kastanos
4955,Jan Mlakar
4959,Filippo Melegoni
4975,Joshua Pérez
4983,Arnel Jakupovic
5026,Federico Serra
6187,Mirco Antenucci
3577,Cheick Diabaté
6208,Antonin Barak
5718,Mariusz Stepinski
3296,Blaise Matuidi
6130,Daniel Bessa
6156,Andreas Cornelius
6176,Adam Marusic
6199,Enrico Brignola
6201,Andrej Galabinov
6512,Musa Barrow
6133,Antonio Caracciolo
6180,Manuel Lazzari
6193,Amato Ciciretti
6196,Nicolas Viola
6502,Guilherme
6536,Iuri Medeiros
1998,Francesco Cassata
3340,Bryan Dabo
3515,Valentin Eysseric
4733,José Luis Palomino
4908,Lorenco Simic
5700,Yann Karamoh
6159,Gianluca Mancini
6169,Giovanni Crociata
6171,Vitor Hugo
6182,Pasquale Schiattarella
6206,Bram Nuytinck
6210,Svante Ingelsson
6262,Jens Stryger Larsen
6285,Lee Seung-Woo
6295,Samuel Armenteros
6372,Cesar Falletti
6518,Jagos Vukovic
1455,Alfred Gomis
1818,Stefan Simic
1831,Bright Gyamfi
1892,Alex Meret
1993,Luca Vido
2012,Nicholas Pierini
2037,Simone Palombi
2042,Lubomir Tupta
2058,Filippo Romagna
3259,Adam Ounas
3287,Gregory Van der Wiel
3951,Kevin Bonifazi
3973,Gabriele Marchegiani
4896,Andrew Gravillon
4917,Niccolò Zanellato
4940,Francesco Rossi
5025,Alessandro Buongiorno
5699,Dalbert
5825,Elio Capradossi
6107,Carlo Pinsoglio
6129,Nícolas
6131,Enrico Bearzotti
6132,Marco Silvestri
6134,Marco Fossati
6160,Riccardo Orsolini
6161,Nicolas Haas
6167,Vanja Milinkovic-Savic
6172,Rafik Zekhnini
6173,Bruno Gaspar
6174,Nikola Milenkovic
6178,Sauli Vaisanen
6179,Francesco Vicari
6181,Luca Mora
6183,Michele Cremonesi
6185,Eros Schiavon
6191,Lorenzo Venuti
6192,Fabio Lucioni
6194,Lorenzo Del Pinto
6195,Karamoko Cissé
6197,Gianluca Di Chiara
6202,Stephane Omeonga
6203,Eddie Salcedo
6204,Ricardo Centurión
6205,Francesco Migliore
6207,Rijad Bajic
6211,Mehdi Leris
6212,Mattia Bani
6213,Pawel Jaroszynski
6235,Fabio Ceravolo
6236,Antonio Santurro
6247,Mirko Antonucci
6277,Fabrizio Caligara
6286,Petar Brlek
6300,Aristóteles Romero
6313,Mamadou Kanouté
6362,Rick Karsdorp
6375,Andrea Danzi
6406,Simone Calvano
6428,Cheick Keita
6466,Jean-Claude Billong
6467,Giovanni Volpicelli
6468,Luca Sparandeo
6506,Lisandro López
6516,Everton Luiz
6517,Charalampos Lykogiannis
6519,Deian Boldor
6530,Felipe Avenatti
6551,Damir Ceter
6648,Christian Rutjens
6649,Siriki Sanogo
6655,Ognjen Stijepovic
6719,Emanuele Torrasi
6980,Francesco Caputo
6972,Federico Santander
7015,Camillo Ciano
7006,Lautaro Martínez
6978,Giovanni Di Lorenzo
7091,Christian Kouamé
6990,Antonino Barillà
3065,Domenico Criscito
3739,Soualiho Meité
7416,Merih Demiral
2040,Paolo Ghiglione
3965,Arturo Calabresi
6021,Lukas Lerager
6971,Mitchell Dijks
6985,Samuel Mráz
6993,Mattia Sprocati
6998,Lukasz Teodorczyk
7003,Mehdi Bourabia
1881,Guido Guerrieri
1946,Pepín
2005,Jacopo Dezi
3201,Alban Lafont
3550,Koffi Djidji
3632,Kevin Malcuit
5009,Juan Manuel Valencia
5195,Nicolás Schiappacase
6189,Giacomo Poluzzi
6460,Vincenzo Millico
6672,Riccardo Sottil
6753,Strahinja Tanasijevic
6929,Adrian Semper
6940,Silvio Proto
6960,Bremer
6961,Vitalie Damascan
6964,Ante Coric
6965,Iván Marcano
6973,Nehuén Paz
6975,Lorenzo Dickmann
6977,Pietro Terracciano
6979,Jacob Rasmussen
6981,Ismael Bennacer
6982,Ivan Provedel
6983,Joel Untersee
6989,Simone Iacoponi
6991,Leo Stulac
6992,Pierluigi Frattali
6994,Alessio Da Cruz
6999,Felipe Vizeu
7000,Hidde ter Avest
7001,Nicholas Opoku
7002,Giangiacomo Magnani
7004,Leonardo Sernicola
7005,Jens Odgaard
7013,Matteo Pessina
7014,Arkadiusz Reca
7016,Luca Matarese
7018,Nicolò Brighenti
7082,Darijo Srna
7084,Dusan Vlahovic
7085,Tòfol Montiel
7086,David Hancko
7088,Joaquín Ardáiz
7089,Gabriele Corbo
7092,Koray Günter
7095,Juan Musso
7096,Omar Colley
7097,Ronaldo Vieira
7125,Mauro Burruchaga
7126,Júnior Tavares
7149,Sergej Grubac
7190,Rai Vloet
7225,Petar Micin
7227,Matteo Scozzarella
7263,Musa Juwara
7285,Riccardo Doratiotto
7288,Zan Celar
7299,Francesco Verde
7370,Abdou Diakhate
7375,Roberto Piccoli
7381,Jandrei
7386,Dimitri Oberlin
7387,Dimitris Nikolaou
7405,Kiril Despodov
7413,Ibañez
7473,Marko Jankovic
7483,Hans Nicolussi Caviglia
7484,Stephy Mavididi
7500,Giacomo Raspadori
7506,Luan Capanni
7507,Gianluca Gaetano
7539,Angelo Ndrecka
7544,Paolo Gozzi Iweru
7559,Ibrahim Karamoko
7565,Nicky Medja Beloko
7611,Nicolò Armini
7625,Manolo Portanova
7973,Marco Mancosu
7947,Ruslan Malinovskiy
8035,Samuel Di Carmine
7961,Alfredo Donnarumma
7993,Ernesto Torregrossa
7193,Rafael Leão
7999,Hirving Lozano
6578,Jhon Chancellor
7909,Gaetano Castrovilli
7970,Marco Calderoni
7935,Lasse Schöne
7950,Mert Müldür
7953,Nahitan Nández
7959,Nikolas Spalek
7962,Jaromir Zmrhal
7972,Andrea La Mantia
3291,Adrien Rabiot
3356,Adama Soumaoro
4957,Alessandro Semprini
5910,Zan Majer
6324,Marash Kumbulla
6387,Luca Gagliano
6806,Rodrigo Becão
7472,Wilfried Stephane Singo
7923,Pawel Dawidowicz
7932,Stefano Denswil
7934,Andreas Skov Olsen
7944,Gabriel Strefezza
7954,Daniele Ragatzu
7956,Andrea Cistana
7957,Dimitri Bisoli
7969,Sebastiano Esposito
7977,Evgen Shakhov
8010,Kevin Agudelo
8059,Biagio Meccariello
8289,Gastón Pereiro
8297,Alexis Saelemaekers
8309,Kristoffer Askildsen
8387,Andrea Papetti
1631,Luca Zanimacchia
2043,Kastriot Dermaku
3888,Antonio Rosati
4984,Wladimiro Falcone
5015,Giacomo Vrioni
5028,Gianluca Frabotta
5509,Hernani
5812,Davide Riccardi
5996,Adrien Tameze
6388,Riccardo Ladinetti
6412,Raoul Bellanova
6696,Luca Ranieri
6701,Federico Brancolini
6704,Kingsley Michael
6706,Ndary Adopo
6966,Daniel Fuzato
6976,Demba Thiam
7210,Gianmarco Cangiano
7284,Marco Brescianini
7411,Nicolo Rovella
7581,Simone Muratore
7627,Andrea Ghion
7910,Szymon Zurkowski
7911,Aleksa Terzic
7919,Léo Duarte
7924,Amir Rrahmani
7925,Liam Henderson
7926,Gennaro Tutino
7929,Alan Empereur
7933,Jerdy Schouten
7936,Filip Jagiello
7938,Tommaso Augello
7941,André Anderson
7945,Karlo Letica
7951,Alessandro Tripaldelli
7952,Simone Pinna
7955,Jesse Joronen
7960,Florian Aye
7963,Massimiliano Mangraviti
7964,Enrico Alfonso
7965,Luca Tremolada
7966,Felipe Curcio
7971,Jacopo Petriccione
7974,Romario Benzar
7978,Edgaras Dubickas
7979,Brayan Vera
7994,Ales Mateju
8007,Yildirim Mert Cetin
8008,Mauro Vigorito
8027,Peter Ankersen
8030,Sebastian Walukiewicz
8034,Georgios Kyriakopoulos
8036,Luigi Vitale
8063,Georgi Tunjov
8101,Stefano Turati
8102,Stefano Piccinini
8105,Gonzalo Maroni
8110,Pedro
8111,Lucas
8113,Marco Olivieri
8120,Sinan Gümüs
8121,Emanuele Ndoj
8124,Andri Fannar Baldursson
8129,Riccardo Calafiori
8133,Lorenzo Andrenacci
8144,Denilho Cleonise
8156,Jacopo Da Riva
8161,Ebrima Colley
8163,Daniel Maldini
8170,Marco Ballarini
8197,Ilario Monterisi
8199,Mattia Viviani
8232,Andrea Carboni
8245,Lorenzo Pirola
8259,Djavan Anderson
8269,Birkir Bjarnason
8270,Simon Skrabb
8296,Christian Dalle Mura
8331,Dion Ruffo Luci
8332,Federico Bonini
8333,Daouda Peeters
8388,Jaume Cuellar
8467,Christian Celesia
8475,Bosko Sutalo
8478,Lorenzo Colombo
8479,Andrea Ghezzi
8487,Martin Palumbo
8491,Luca Falbo
8492,Felice D&#039;Amico
8522,Matteo Lovato
8540,Giacomo Manzari
8553,Federico Marigosu
8584,Raul Moro
8591,Krisztofer Horváth
8592,Jakub Iskra
